3	251	167	128	79
3	251	167	129	79
3	251	167	128	79
3	246	165	135	88
3	246	164	136	88
3	247	165	137	89
3	245	164	136	89
3	245	164	137	90
3	246	166	140	93
3	251	167	128	79
3	248	168	144	96
3	246	168	144	97
3	245	167	144	98
3	247	166	137	89
3	248	166	138	89
3	250	169	143	93
3	250	169	143	93
3	247	167	141	91
3	243	164	137	90
3	245	165	141	93
3	249	170	147	98
3	248	172	150	101
3	245	170	150	102
3	242	169	149	103
3	251	166	129	80
3	251	166	130	80
3	251	167	129	79
3	250	167	129	79
3	250	167	129	79
3	250	167	129	79
3	251	167	129	79
3	251	166	130	79
3	251	167	130	79
3	251	167	130	79
3	251	167	130	79
3	249	168	141	91
3	249	166	132	80
3	249	166	132	80
3	249	166	131	80
3	249	166	130	79
3	248	166	130	79
3	249	166	130	79
3	249	165	130	79
3	249	166	130	79
3	249	166	129	80
3	250	167	134	81
3	249	167	134	81
3	238	166	148	102
3	238	163	144	98
3	236	160	141	95
3	237	162	140	95
3	243	167	146	97
3	248	170	149	99
3	249	170	149	99
3	248	169	146	96
3	247	167	143	94
3	249	167	133	80
3	243	166	148	100
3	241	165	148	101
3	243	166	147	99
3	249	166	131	80
3	248	166	131	79
3	248	165	131	79
3	247	165	131	79
3	248	165	131	79
3	248	166	133	80
3	247	165	133	80
3	245	164	133	80
3	246	165	134	81
3	247	166	135	81
3	247	167	136	82
3	248	167	138	83
3	250	167	135	81
3	248	166	134	80
3	240	167	154	107
3	251	170	139	83
3	252	167	127	79
3	253	168	127	79
3	256	169	130	79
3	255	169	130	79
3	256	169	130	79
3	256	170	130	80
3	258	172	132	80
3	258	172	133	80
3	259	172	133	81
3	257	171	131	81
3	259	172	132	80
3	256	171	134	82
3	258	172	135	82
3	258	172	135	82
3	258	172	136	82
3	259	173	138	84
3	255	170	132	82
3	257	172	138	85
3	257	172	137	84
3	255	172	136	84
3	254	172	135	84
3	253	167	133	83
3	252	167	133	83
3	252	168	133	83
3	252	168	133	83
3	251	168	133	82
3	250	167	133	81
3	251	168	133	81
3	255	169	134	84
3	254	168	134	84
3	253	168	134	83
3	252	168	134	83
3	252	169	135	83
3	251	168	135	83
3	251	167	134	82
3	249	166	134	81
3	248	166	133	80
3	250	167	135	81
3	249	168	137	86
3	248	167	137	86
3	249	168	139	87
3	248	169	140	87
3	248	168	139	87
3	246	167	139	85
3	245	166	138	84
3	247	168	140	86
3	248	169	141	87
3	246	166	139	88
3	250	167	139	94
3	251	168	141	94
3	252	168	142	93
3	250	167	140	92
3	249	166	139	91
3	249	166	140	91
3	251	169	140	95
3	246	166	140	93
3	246	166	140	93
3	247	167	143	95
3	248	169	145	96
3	247	168	145	95
3	247	168	146	95
3	247	168	146	95
3	248	170	147	96
3	253	168	132	86
3	252	169	132	86
3	252	169	132	86
3	253	168	132	86
3	252	167	130	84
3	252	168	130	84
3	252	168	131	84
3	252	168	132	84
3	252	168	131	84
3	251	168	131	84
3	250	167	131	84
3	252	168	130	83
3	252	168	130	83
3	252	168	131	83
3	252	168	132	83
3	252	168	132	84
3	252	168	133	84
3	251	167	132	83
3	250	167	132	83
3	253	169	131	82
3	253	169	131	82
3	252	169	131	83
3	252	169	132	83
3	252	169	132	83
3	251	168	133	84
3	251	168	133	83
3	249	167	133	83
3	249	165	129	79
3	249	166	130	81
3	249	165	129	79
3	250	168	132	80
3	251	169	133	80
3	251	168	133	81
3	251	168	133	81
3	251	167	133	81
3	250	166	132	81
3	249	166	132	81
3	249	166	132	81
3	248	166	131	82
3	249	166	129	78
3	248	165	130	78
3	248	166	130	79
3	249	168	133	80
3	250	169	134	81
3	251	169	135	81
3	252	170	135	81
3	252	169	137	82
3	250	168	136	82
3	250	168	135	82
3	249	168	135	83
3	249	168	136	84
3	248	168	136	85
3	245	165	132	81
3	244	164	131	80
3	244	166	133	81
3	247	168	137	83
3	248	169	139	84
3	249	170	141	86
3	249	170	142	87
3	248	169	142	87
3	248	170	143	88
3	248	171	144	90
3	248	171	145	92
3	248	171	146	93
3	248	172	147	94
3	248	169	141	87
3	247	168	139	86
3	246	168	140	87
3	246	170	142	88
3	248	172	147	90
3	249	173	149	92
3	248	173	150	93
3	247	172	149	93
3	246	172	150	94
3	245	172	150	96
3	248	172	148	93
3	250	174	151	94
4	340	206	170	158
4	342	206	172	160
4	343	205	170	160
4	344	206	172	161
4	345	209	175	161
4	338	204	171	158
4	352	239	192	169
4	359	240	188	168
4	354	241	192	167
4	360	236	180	166
4	325	186	138	143
4	356	241	194	168
4	360	239	187	167
4	361	235	178	167
4	353	238	189	165
4	359	231	174	164
4	323	182	139	144
4	356	233	181	164
4	327	185	137	145
4	322	178	134	143
4	330	185	136	146
4	340	198	145	151
4	355	224	166	160
4	352	228	175	161
4	338	194	142	150
4	332	184	136	147
4	365	229	169	156
4	368	234	173	158
4	371	238	177	159
4	362	226	166	155
4	364	233	174	158
4	367	236	177	158
4	361	229	170	157
4	362	231	172	158
4	359	228	170	157
4	361	233	175	158
4	334	208	158	133
4	331	204	154	129
4	330	203	153	128
4	333	206	156	133
4	331	209	161	134
4	338	210	160	135
4	337	209	158	134
4	335	206	157	131
4	335	206	155	131
4	336	207	156	133
4	334	211	163	136
4	338	215	165	137
4	340	212	161	137
4	338	206	154	131
4	338	207	154	132
4	338	208	155	133
4	339	209	157	134
4	346	210	160	161
4	344	212	164	161
4	348	212	162	162
4	344	209	161	158
4	343	212	166	160
4	345	210	161	158
4	341	211	165	156
4	344	209	161	156
4	344	209	161	157
4	338	212	170	157
4	344	209	162	155
4	344	209	161	155
4	340	209	164	154
4	336	211	169	154
4	338	208	163	152
4	342	208	160	154
4	336	211	169	153
4	344	209	162	154
4	285	204	274	171
4	284	203	275	170
4	286	205	273	172
4	282	201	274	170
4	280	198	274	169
4	279	197	274	167
4	286	204	273	169
4	286	204	273	169
4	285	204	270	169
4	338	213	172	154
4	340	212	169	154
4	346	215	171	157
4	344	217	176	157
4	340	209	166	154
4	339	205	160	151
4	346	211	166	155
4	346	215	174	157
4	334	210	171	152
4	344	206	161	153
4	345	212	170	155
4	338	211	172	153
4	337	201	154	149
